Name	Entity	AD site	Last seen	Device type	Device manufacturer	Device model	Device product version	CPU model	CPU frequency [Mhz]	Number of CPUs	Total RAM [bytes]	Total drive capacity [bytes]	OS version and architecture	Last logon time	Number of hard resets	Number of days since last system update	System drive free space [bytes]	Total drive free space [bytes]	Total non-system drive free space [bytes]	Last system update	Last system boot time	OS build	Group name	Number of cores
GUR-REAL-L112	Gurgaon	SingaporeVPN	09.03.2020 10:00:39	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	04.03.2020 02:03:44	1	218	362795773952	362795773952	0	04.08.2019 14:19:23	04.03.2020 02:00:34	17763.1012.0.0	TBG_DOMAIN	4
GUR-FING-L131	Gurgaon	SingaporeVPN	09.03.2020 09:47:51	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	04.03.2020 23:10:01	1	218	407284576256	407284576256	0	04.08.2019 05:23:12	04.03.2020 23:06:08	17763.1012.0.0	TBG_DOMAIN	4
GUR-FING-L168	Gurgaon	SingaporeVPN	09.03.2020 15:30:58	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 04:51:52	2	218	415890878464	415890878464	0	04.08.2019 11:30:51	09.03.2020 04:49:52	17763.1012.0.0	TBG_DOMAIN	4
GUR-REAL-L131	Gurgaon	SingaporeVPN	09.03.2020 15:25:09	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	05.03.2020 11:32:25	1	219	355473981440	355473981440	0	03.08.2019 12:58:23	05.03.2020 11:28:21	17763.1012.0.0	TBG_DOMAIN	4
GUR-FING-L160	Gurgaon	SingaporeVPN	09.03.2020 12:11:04	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 10:08:34	2	219	442587742208	442587742208	0	04.08.2019 03:57:38	09.03.2020 10:07:32	17763.1012.0.0	TBG_DOMAIN	4
GUR-REAL-L142	Gurgaon	Gurgaon10CC2	09.03.2020 07:23:24	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 01:26:29	3	219	318766776320	318766776320	0	04.08.2019 01:42:34	09.03.2020 01:17:23	17763.973.0.0	TBG_DOMAIN	4
GUR-FING-L134	Gurgaon	Gurgaon10CC2	09.03.2020 12:10:38	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 02:35:08	2	219	398223093760	398223093760	0	03.08.2019 09:31:45	09.03.2020 02:33:31	17763.1012.0.0	TBG_DOMAIN	4
GUR-FING-L164	Gurgaon	SingaporeVPN	10.03.2020 04:12:28	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	05.03.2020 13:59:18	1	219	446212435968	446212435968	0	04.08.2019 04:05:25	05.03.2020 13:56:52	17763.1012.0.0	TBG_DOMAIN	4
GUR-REAL-L108	Gurgaon	Gurgaon10CC2	09.03.2020 02:55:00	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 02:15:29	2	219	417487417344	417487417344	0	03.08.2019 17:14:30	09.03.2020 02:14:20	17763.1012.0.0	TBG_DOMAIN	4
GUR-FING-L123	Gurgaon	SingaporeVPN	09.03.2020 13:36:48	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 12:51:35	1	219	393226919936	393226919936	0	03.08.2019 08:04:40	09.03.2020 12:44:00	17763.1012.0.0	TBG_DOMAIN	4
LDN-REAL-L663	London	London	10.03.2020 05:14:38	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 04:29:31	1	222	307453104128	307453104128	0	31.07.2019 15:35:55	09.03.2020 04:24:29	17763.1012.0.0	TBG_DOMAIN	4
NYC-BXII-L371	New York	NewYork	09.03.2020 19:43:29	laptop	Microsoft	Surface Laptop 2	D:F B:0CA56519 F:U C:0A P:C1 S:01	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	06.03.2020 21:45:44	1	258	339007152128	339007152128	0	25.06.2019 12:57:06	06.03.2020 21:44:13	17763.1012.0.0	TBG_DOMAIN	4
NYC-BAAM-W028	New York	NewYork	08.03.2020 03:37:50	desktop	HP	HP Z640 Workstation	-	Intel Xeon CPU E5-2667 v3 @ 3.20GHz	3200	2	34359738368	511838605312	Windows 7 Enterprise SP1 (64 bits)	07.03.2020 16:54:41	1	261	89862115328	89862115328	0	23.06.2019 02:05:40	07.03.2020 16:45:58	7601.24443.0.0	TBG_DOMAIN	16
NYC-BAAM-L888	New York	VirginiaVPN	10.03.2020 00:21:53	laptop	Lenovo	20FAS2F300	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	8589934592	255715176448	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 09:09:25	1	264	136377217024	136377217024	0	19.06.2019 15:55:31	09.03.2020 09:06:20	17763.1012.0.0	TBG_DOMAIN	2
NYC-GCS-W022	New York	NewYork	09.03.2020 14:00:46	desktop	HP	HP Compaq 8200 Elite SFF PC	-	Intel Core i7-2600 CPU @ 3.40GHz	3401	1	8589934592	239785824256	Windows 7 Professional SP1 (64 bits)	09.03.2020 10:58:49	1	268	19446185984	19446185984	0	16.06.2019 01:56:22	06.03.2020 15:30:09	7601.24494.0.0	TBG_DOMAIN	4
NYC-CONF-W165	New York	NewYork	10.03.2020 05:13:03	desktop	HP	HP Compaq 8200 Elite SFF PC	-	Intel Core i7-2600 CPU @ 3.40GHz	3401	1	8589934592	180043665408	Windows 7 Professional SP1 (64 bits)	05.03.2020 14:46:47	1	268	75109093376	75109093376	0	16.06.2019 01:57:01	07.03.2020 16:48:13	7601.24494.0.0	TBG_DOMAIN	4
NYC-GSO-L168	New York	CarlstadtVPN	10.03.2020 05:14:06	laptop	Lenovo	20BWS13000	ThinkPad T450s	Intel Core i7-5600U CPU @ 2.60GHz	2601	1	21474836480	239785824256	Windows 7 Enterprise SP1 (64 bits)	07.03.2020 08:26:45	1	268	65277284352	65277284352	0	16.06.2019 02:21:08	07.03.2020 08:25:46	7601.24443.0.0	TBG_DOMAIN	2
NYC-BAAM-W1038	New York	NewYork	09.03.2020 00:21:30	desktop	HP	HP EliteDesk 800 G1 SFF	-	Intel Core i7-4770 CPU @ 3.40GHz	3401	1	17179869184	255788929024	Windows 7 Professional SP1 (64 bits)	-	1	268	3089113088	3089113088	0	16.06.2019 01:55:46	07.03.2020 16:44:23	7601.24494.0.0	TBG_DOMAIN	4
WAY-HAR-W002	Wayne	Wayne	09.03.2020 12:53:31	desktop	HP	HP EliteDesk 800 G3 SFF	-	Intel Core i7-6700 CPU @ 3.40GHz	3401	1	17179869184	255788929024	Windows 7 Professional SP1 (64 bits)	09.03.2020 08:00:31	1	268	113896079360	113896079360	0	16.06.2019 01:56:26	06.03.2020 17:07:51	7601.24494.0.0	TBG_DOMAIN	4
NYC-BAAM-L666	New York	VirginiaVPN	10.03.2020 05:14:10	laptop	Lenovo	20JTS0HA04	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	12884901888	255788929024	Windows 7 Professional SP1 (64 bits)	10.03.2020 00:40:16	1	268	76479791104	76479791104	0	16.06.2019 02:12:23	10.03.2020 00:39:36	7601.24443.0.0	TBG_DOMAIN	2
NYC-FING-W854	New York	NewYork	09.03.2020 16:06:49	desktop	HP	HP EliteDesk 800 G1 SFF	-	Intel Core i7-4790 CPU @ 3.60GHz	3601	1	8589934592	255788929024	Windows 7 Professional SP1 (64 bits)	09.03.2020 12:39:13	1	268	139078148096	139078148096	0	16.06.2019 01:55:52	09.03.2020 12:34:18	7601.24494.0.0	TBG_DOMAIN	4
NYC-REAL-W570	New York	NewYork	10.03.2020 05:14:19	desktop	HP	HP Compaq 8200 Elite SFF PC	-	Intel Core i7-2600 CPU @ 3.40GHz	3401	1	8589934592	239785824256	Windows 7 Professional SP1 (64 bits)	04.03.2020 15:17:12	1	268	44819636224	44819636224	0	16.06.2019 01:56:30	04.03.2020 14:58:20	7601.24494.0.0	TBG_DOMAIN	4
WAY-HAR-W006	Wayne	Wayne	04.03.2020 11:05:07	desktop	HP	HP EliteDesk 800 G3 SFF	-	Intel Core i7-6700 CPU @ 3.40GHz	3401	1	17179869184	255788929024	Windows 7 Professional SP1 (64 bits)	04.03.2020 08:30:02	1	268	95947718656	95947718656	0	16.06.2019 01:57:58	04.03.2020 08:29:14	7601.24494.0.0	TBG_DOMAIN	4
NYC-CONF-W175	New York	NewYork	10.03.2020 05:13:16	desktop	HP	HP Compaq 8200 Elite SFF PC	-	Intel Core i7-2600 CPU @ 3.40GHz	3401	1	8589934592	180043665408	Windows 7 Professional SP1 (64 bits)	-	1	268	115314126848	115314126848	0	16.06.2019 02:30:06	04.03.2020 10:42:28	7601.24494.0.0	TBG_DOMAIN	4
NYC-CONF-W188	New York	NewYork	10.03.2020 05:13:55	desktop	HP	HP Compaq Elite 8300 SFF	-	Intel Core i7-3770 CPU @ 3.40GHz	3401	1	15032385536	180043665408	Windows 7 Professional SP1 (64 bits)	-	1	268	100606795776	100606795776	0	16.06.2019 01:55:49	04.03.2020 11:58:11	7601.24494.0.0	TBG_DOMAIN	4
NYC-BXII-L411	New York	VirginiaVPN	09.03.2020 18:23:48	laptop	Dell	Precision 5530	-	Intel Core i7-8850H CPU @ 2.60GHz	2592	1	34359738368	511764852736	Windows 10 Enterprise 1809 (64 bits)	04.03.2020 10:39:07	1	269	363136102400	363136102400	0	14.06.2019 10:07:53	04.03.2020 10:30:16	17763.973.0.0	TBG_DOMAIN	6
NYC-BXII-L975	New York	NewYork	09.03.2020 17:30:00	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509853650944	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 08:21:00	1	272	298608148480	298608148480	0	11.06.2019 14:25:02	09.03.2020 08:20:20	17763.1012.0.0	TBG_DOMAIN	4
NYC-BXII-L395	New York	CarlstadtVPN	09.03.2020 22:40:16	laptop	Lenovo	20FAS2F300	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	21474836480	255715176448	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 22:08:20	1	272	189249171456	189249171456	0	11.06.2019 17:06:44	09.03.2020 22:07:35	17763.1012.0.0	TBG_DOMAIN	2
TOK-REAL-W029	Tokyo	Tokyo	06.03.2020 00:52:18	desktop	HP	HP EliteDesk 800 G1 SFF	-	Intel Core i7-4790 CPU @ 3.60GHz	3601	1	8589934592	255788929024	Windows 7 Professional SP1 (64 bits)	05.03.2020 22:35:16	1	273	81378942976	81378942976	0	10.06.2019 17:36:47	05.03.2020 22:34:03	7601.24443.0.0	TBG_DOMAIN	4
DBN-GSO-L160	Dublin	Dublin	09.03.2020 13:10:09	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	06.03.2020 06:02:23	1	273	352013328384	352013328384	0	10.06.2019 07:23:23	06.03.2020 05:59:56	17763.973.0.0	TBG_DOMAIN	4
TOK-PEQG-L006	Tokyo	Tokyo	09.03.2020 20:45:20	laptop	Lenovo	20JTS0HD00	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	21474836480	511838605312	Windows 7 Professional SP1 (64 bits)	09.03.2020 20:29:23	1	273	32373334016	32373334016	0	10.06.2019 17:59:57	09.03.2020 20:23:44	7601.24443.0.0	TBG_DOMAIN	2
NYC-BXII-L400	New York	VirginiaVPN	06.03.2020 09:38:00	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	511764852736	Windows 10 Enterprise 1809 (64 bits)	06.03.2020 09:34:46	1	273	277954547712	277954547712	0	10.06.2019 23:03:47	06.03.2020 09:33:26	17763.1012.0.0	TBG_DOMAIN	4
MAD-REAL-L002	Madrid	Slough	09.03.2020 11:20:37	laptop	Lenovo	20JTS0HA01	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	12884901888	255788929024	Windows 7 Professional SP1 (64 bits)	09.03.2020 06:40:19	2	273	130898866176	130898866176	0	10.06.2019 16:43:07	09.03.2020 06:38:38	7601.24443.0.0	TBG_DOMAIN	2
SHA-PEQG-W011	Shanghai	Shanghai	09.03.2020 04:35:31	desktop	Dell	OptiPlex 780	-	Intel Core2 Duo CPU E7600 @ 3.06GHz	3059	1	8589934592	179774181376	Windows 7 Enterprise SP1 (64 bits)	09.03.2020 03:54:27	1	273	20679639040	20679639040	0	10.06.2019 18:42:24	09.03.2020 03:53:08	7601.24443.0.0	TBG_DOMAIN	2
TOK-REAL-L055	Tokyo	Tokyo	10.03.2020 05:13:49	laptop	Lenovo	20JTS0HD00	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	21474836480	511838605312	Windows 7 Professional SP1 (64 bits)	08.03.2020 20:40:12	1	273	299153117184	299153117184	0	10.06.2019 17:40:57	08.03.2020 20:39:19	7601.24494.0.0	TBG_DOMAIN	2
GUR-BXII-L169	Gurgaon	SingaporeVPN	09.03.2020 11:51:07	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509853650944	Windows 10 Enterprise 1709 (64 bits)	06.03.2020 07:11:05	2	276	247250882560	247250882560	0	07.06.2019 05:19:36	06.03.2020 07:09:49	16299.1654.0.0	TBG_DOMAIN	4
NYC-BXII-L671	New York	NewYork	10.03.2020 05:14:31	laptop	Lenovo	20FAS2F200	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	21474836480	511838605312	Windows 7 Professional SP1 (64 bits)	05.03.2020 13:06:46	3	277	312686731264	312686731264	0	06.06.2019 14:37:01	08.03.2020 14:34:23	7601.24494.0.0	TBG_DOMAIN	2
GUR-BXII-W248	Gurgaon	Gurgaon	10.03.2020 05:14:03	desktop	HP	HP EliteDesk 800 G2 SFF	-	Intel Core i7-6700 CPU @ 3.40GHz	3401	1	17179869184	755894689792	Windows 7 Professional SP1 (64 bits)	09.03.2020 08:23:58	1	277	70084046848	224516866048	154432819200	06.06.2019 14:52:57	09.03.2020 08:21:55	7601.24443.0.0	TBG_DOMAIN	4
NYC-BXII-L879	New York	VirginiaVPN	09.03.2020 22:56:31	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	511838605312	Windows 7 Enterprise SP1 (64 bits)	09.03.2020 22:01:34	1	277	267429982208	267429982208	0	06.06.2019 14:45:22	09.03.2020 22:00:25	7601.24443.0.0	TBG_DOMAIN	4
NYC-BXII-L774	New York	NewYork	10.03.2020 05:14:17	laptop	Lenovo	20FAS2F200	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	21474836480	511838605312	Windows 7 Professional SP1 (64 bits)	-	1	277	101042438144	101042438144	0	06.06.2019 14:36:47	08.03.2020 16:08:37	7601.24494.0.0	TBG_DOMAIN	2
NYC-BAAM-L886	New York	London	09.03.2020 14:56:04	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 06:00:52	1	278	287099035648	287099035648	0	05.06.2019 09:50:00	09.03.2020 05:39:50	17763.832.0.0	TBG_DOMAIN	4
NYC-PODS-L009	New York	NewYork	09.03.2020 23:08:21	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	34359738368	511764852736	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 22:58:46	1	279	355077431296	355077431296	0	04.06.2019 21:15:40	06.03.2020 10:04:49	17763.1012.0.0	TBG_DOMAIN	4
NYC-HUMN-W271	New York	NewYork	10.03.2020 05:14:27	desktop	HP	HP EliteDesk 800 G1 SFF	-	Intel Core i7-4790 CPU @ 3.60GHz	3601	1	17179869184	255715176448	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 09:43:01	2	285	177792241664	177792241664	0	29.05.2019 23:30:31	09.03.2020 18:04:24	17763.1012.0.0	TBG_DOMAIN	4
NYC-REAL-L822	New York	CarlstadtVPN	09.03.2020 22:14:02	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511764852736	Windows 10 Enterprise 1809 (64 bits)	04.03.2020 11:32:37	1	290	341458870272	341458870272	0	24.05.2019 19:53:38	04.03.2020 11:31:43	17763.973.0.0	TBG_DOMAIN	4
NYC-GCS-L002	New York	NewYork	09.03.2020 16:14:37	laptop	Lenovo	4180C84	ThinkPad T420	Intel Core i7-2640M CPU @ 2.80GHz	2801	1	8589934592	239785824256	Windows 7 Professional SP1 (64 bits)	09.03.2020 16:09:52	1	297	41427230720	41427230720	0	17.05.2019 14:28:10	09.03.2020 16:04:03	7601.24411.0.0	TBG_DOMAIN	2
NYC-BAAM-L871	New York	NewYork	10.03.2020 03:13:05	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511261892608	Windows 10 Enterprise 1809 (64 bits)	08.03.2020 10:45:40	4	298	188329250816	188329250816	0	16.05.2019 13:12:09	08.03.2020 10:34:43	17763.832.0.0	TBG_DOMAIN	4
NYC-LOAN-L934	New York	NewYork	06.03.2020 12:36:54	laptop	Lenovo	20BWS13000	ThinkPad T450s	Intel Core i7-5600U CPU @ 2.60GHz	2594	1	8589934592	255715176448	Windows 10 Enterprise 1809 (64 bits)	-	1	299	155906764800	155906764800	0	15.05.2019 18:07:28	06.03.2020 09:02:31	17763.503.0.0	TBG_DOMAIN	2
NYC-BXII-L149	New York	NewYork	09.03.2020 19:23:09	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	511764852736	Windows 10 Enterprise 1809 (64 bits)	05.03.2020 14:54:27	1	306	216299491328	216299491328	0	08.05.2019 09:10:21	05.03.2020 14:53:31	17763.973.0.0	TBG_DOMAIN	4
NYC-GSO-L115	New York	CarlstadtVPN	07.03.2020 18:05:13	laptop	Lenovo	20JTS0HA04	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	12884901888	255788929024	Windows 7 Professional SP1 (64 bits)	06.03.2020 16:58:00	2	306	124490465280	124490465280	0	08.05.2019 14:31:52	06.03.2020 16:57:25	7601.24411.0.0	TBG_DOMAIN	2
NYC-STPG-L070	New York	London	09.03.2020 17:56:02	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 10:58:34	2	307	382899023872	382899023872	0	07.05.2019 22:28:38	09.03.2020 10:50:28	16299.1654.0.0	TBG_DOMAIN	4
NYC-REAL-L636	New York	NewYork	09.03.2020 21:42:41	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 10:08:23	1	307	347851288576	347851288576	0	07.05.2019 14:31:05	09.03.2020 10:05:21	16299.1654.0.0	TBG_DOMAIN	4
NYC-BAAM-L791	New York	NewYork	06.03.2020 23:19:04	laptop	Lenovo	20JTS0HA04	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	21474836480	254568386560	Windows 10 Enterprise 1709 (64 bits)	06.03.2020 09:40:29	1	308	147289706496	147289706496	0	06.05.2019 14:41:52	05.03.2020 17:35:44	16299.1654.0.0	TBG_DOMAIN	2
NYC-REAL-L591	New York	VirginiaVPN	09.03.2020 22:30:19	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 19:56:36	1	308	298554851328	298554851328	0	06.05.2019 14:28:58	09.03.2020 19:54:00	16299.1654.0.0	TBG_DOMAIN	4
NYC-FING-L340	New York	NewYork	09.03.2020 18:58:30	laptop	Dell	Precision 5520	-	Intel Core i7-6820HQ CPU @ 2.70GHz	2701	1	34359738368	509584166912	Windows 10 Enterprise 1709 (64 bits)	06.03.2020 07:54:13	1	308	434218840064	434218840064	0	06.05.2019 14:32:20	06.03.2020 07:52:32	16299.1625.0.0	TBG_DOMAIN	4
NYC-PEQG-L681	New York	NewYork	09.03.2020 19:55:39	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:26:25	5	308	380718436352	380718436352	0	06.05.2019 14:29:23	09.03.2020 08:20:28	16299.1654.0.0	TBG_DOMAIN	4
NYC-GSO-L192	New York	NewYork	09.03.2020 23:51:22	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 08:21:15	3	308	268415631360	268415631360	0	06.05.2019 14:31:22	09.03.2020 08:20:25	16299.1654.0.0	TBG_DOMAIN	4
NYC-INFR-L017	New York	CarlstadtVPN	09.03.2020 22:51:34	laptop	Lenovo	20JTS0HA04	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	12884901888	254568386560	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 11:56:08	1	308	174834266112	174834266112	0	06.05.2019 14:34:05	09.03.2020 11:54:55	16299.1654.0.0	TBG_DOMAIN	2
NYC-REAL-L597	New York	NewYork	09.03.2020 14:25:20	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	04.03.2020 12:48:39	1	308	329652510720	329652510720	0	06.05.2019 14:36:29	04.03.2020 12:46:00	16299.1654.0.0	TBG_DOMAIN	4
MUM-PEQG-L081	Mumbai	Mumbai	09.03.2020 10:33:46	laptop	Lenovo	20JTS0HA06	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	12884901888	255788929024	Windows 7 Professional SP1 (64 bits)	07.03.2020 06:26:49	1	309	25987190784	25987190784	0	06.05.2019 04:58:38	07.03.2020 06:25:50	7601.24411.0.0	TBG_DOMAIN	2
NYC-GSO-L204	New York	NewYork	05.03.2020 12:01:24	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	04.03.2020 15:09:34	1	309	297983401984	297983401984	0	05.05.2019 14:29:57	04.03.2020 14:53:42	16299.1268.0.0	TBG_DOMAIN	4
NYC-PEQG-L693	New York	NewYork	09.03.2020 15:42:04	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:28:12	6	309	365147750400	365147750400	0	05.05.2019 22:29:16	09.03.2020 09:27:37	16299.1654.0.0	TBG_DOMAIN	4
MUM-REAL-L049	Mumbai	Mumbai	08.03.2020 11:39:44	laptop	Lenovo	20BWA13EIG	ThinkPad T450s	Intel Core i7-5600U CPU @ 2.60GHz	2601	1	8589934592	255788929024	Windows 7 Professional SP1 (64 bits)	04.03.2020 22:58:27	1	309	102104510464	102104510464	0	06.05.2019 04:56:23	04.03.2020 22:57:05	7601.24411.0.0	TBG_DOMAIN	2
NYC-STPG-L068	New York	VirginiaVPN	09.03.2020 22:10:42	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	06.03.2020 16:01:36	1	309	366468808704	366468808704	0	05.05.2019 22:31:02	06.03.2020 15:48:44	16299.1654.0.0	TBG_DOMAIN	4
NYC-REAL-L594	New York	NewYork	10.03.2020 00:03:29	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 09:16:13	1	309	321886502912	321886502912	0	05.05.2019 14:36:50	09.03.2020 09:14:28	16299.1654.0.0	TBG_DOMAIN	4
MUM-PEQG-L084	Mumbai	Mumbai	09.03.2020 13:59:59	laptop	Lenovo	20JTS0HA06	ThinkPad T470s W10DG	Intel Core i7-6600U CPU @ 2.60GHz	2701	1	12884901888	255788929024	Windows 7 Professional SP1 (64 bits)	09.03.2020 00:26:32	3	309	99903975424	99903975424	0	06.05.2019 04:58:23	09.03.2020 00:25:58	7601.24411.0.0	TBG_DOMAIN	2
GUR-BXII-L234	Gurgaon	SingaporeVPN	09.03.2020 19:19:59	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	511291998208	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 03:14:35	1	309	407224479744	407224479744	0	06.05.2019 02:18:31	09.03.2020 03:13:22	16299.1654.0.0	TBG_DOMAIN	4
NYC-BAAM-L780	New York	NewYork	09.03.2020 19:58:04	laptop	Lenovo	20FAS2F200	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	21474836480	509584166912	Windows 10 Enterprise 1809 (64 bits)	09.03.2020 13:28:17	1	310	196830334976	196830334976	0	04.05.2019 22:26:44	09.03.2020 13:22:33	17763.1012.0.0	TBG_DOMAIN	2
NYC-PWM-L087	New York	CarlstadtVPN	09.03.2020 22:16:09	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	04.03.2020 14:06:13	1	311	424647376896	424647376896	0	03.05.2019 22:26:25	04.03.2020 14:05:21	16299.1625.0.0	TBG_DOMAIN	4
NYC-HUMN-L076	New York	NewYork	09.03.2020 17:23:14	laptop	Dell	Latitude 7490	-	Intel Core i7-8650U CPU @ 1.90GHz	2112	1	17179869184	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 11:43:49	2	311	392586067968	392586067968	0	03.05.2019 22:29:39	09.03.2020 11:40:50	16299.1625.0.0	TBG_DOMAIN	4
NYC-REAL-L633	New York	NewYork	09.03.2020 12:58:18	laptop	Lenovo	20FAS2F200	ThinkPad T460s	Intel Core i7-6600U CPU @ 2.60GHz	2808	1	21474836480	509584166912	Windows 10 Enterprise 1709 (64 bits)	09.03.2020 11:49:52	1	311	388052430848	388052430848	0	03.05.2019 22:32:12	09.03.2020 10:05:17	16299.1625.0.0	TBG_DOMAIN	2
